user_id ;country ;Days_Since_Registration;Deposit_count;Av_Deposit;Last_deposit_day;Total_sessions;Total_game_time;Favorite_Game;device_type ;Churn_risk;Age;Gender;Lifecycle_Stage;Future_Value
8158;ESTADOS UNIDOS;806;0;0;0;2;147.05;Fruit Cocktail;Mobile;0%;28;Male;Non Depositor;14021.0642
8159;CANNADA;806;0;0;0;2;110.97;Fruit Cocktail;Mobile;0%;23;Male;Non Depositor;14021.0642
8160;COSTARICA;806;0;0;0;2;121.5;Panther Queen;Mobile;0%;19;Male;Non Depositor;14021.0642
8161;ESTADOS UNIDOS;805;0;0;0;2;122.53;Fruit Cocktail 2;Desktop;0%;32;Male;Non Depositor;14021.0642
8162;CANADA;805;0;0;0;2;101.8;Chilli Heat;Mobile;0%;45;Male;Non Depositor;14021.0642
8163;PERU;805;0;0;0;2;115.13;Mr. Macau;Mobile;0%;45;Male;Non Depositor;14021.0642
8164;ELSALVADOR;805;0;0;0;2;124.01;Money Stacks;Mobile;0%;62;Male;Non Depositor;14021.0642
8165;MEXICO;805;0;0;0;2;111.31;Queenofalexandria;Mobile;0%;34;Male;Non Depositor;14021.0642
8166;CANNADA;805;0;0;0;2;133.13;Release The Kraken Megaways;Mobile;0%;61;Male;Non Depositor;14021.0642
8167;COSTARICA;805;0;0;0;2;133.8;Bookofdead;Mobile;0%;37;Male;Non Depositor;14021.0642
8168;MEXICO;805;0;0;0;2;127.5;Multifruit81;Mobile;0%;67;Male;Non Depositor;14021.0642
8169;PERU;805;0;0;0;2;102.48;Book Of Xmas 2;Mobile;0%;23;Male;Non Depositor;14021.0642
8170;CANADA;805;0;0;0;2;114.39;Mega Fruit 40;Mobile;0%;36;Male;Non Depositor;14021.0642
8171;EEUU;805;0;0;0;3;135.58;The Catfather;Mobile;0%;20;Male;Non Depositor;14021.0642
8172;CL;805;0;0;0;2;121.42;Big Bass Mission Fishin';Mobile;0%;38;Male;Non Depositor;14021.0642
8173;PERU;805;0;0;0;2;132.59;Classic Poker Omaha Cash Game;Mobile;0%;30;Male;Non Depositor;14021.0642
8174;ELSALVADOR;805;0;0;0;2;119.11;Lucky Star Spins;Mobile;0%;32;Male;Non Depositor;14021.0642
8175;EEUU;805;0;0;0;2;114.01;Jungle Stripes;Mobile;0%;36;Male;Non Depositor;14021.0642
8176;CL;805;0;0;0;2;97.77;Fruit Cocktail;Mobile;0%;42;Male;Non Depositor;14021.0642
8177;MEXICO;805;0;0;0;2;83.36;Fruit Cocktail;Mobile;0%;51;Male;Non Depositor;14021.0642
8178;CANNADA;805;0;0;0;2;106.53;Misterios De Egipto;Mobile;0%;20;Male;Non Depositor;14021.0642
8179;COSTARICA;805;0;0;0;2;104.98;Blazingbisongoldblitz;Mobile;0%;27;Male;Non Depositor;14021.0642
8180;MEXICO;805;0;0;0;2;90.85;Areablastdoublebass;Mobile;0%;28;Male;Non Depositor;14021.0642
8181;PERU;805;0;0;0;2;92.55;Extra Juicy Megaways;Mobile;0%;34;Male;Non Depositor;14021.0642
8182;CHILE;805;0;0;0;2;101.97;Juicyfruitssunshinerich;Mobile;0%;34;Male;Non Depositor;14021.0642
8183;MEXICO;805;0;0;0;2;83.25;Mystic Fortune Deluxe;Mobile;0%;28;Male;Non Depositor;14021.0642
8184;COLOMBIA;805;0;0;0;3;127;Just Jewels� Deluxe;Mobile;0%;45;Male;Non Depositor;14021.0642
8185;COSTARICA;805;0;0;0;3;133.67;Ultra Burst;Mobile;0%;23;Male;Non Depositor;14021.0642
8186;ELSALVADOR;804;0;0;0;2;154.1;Book Of Tut;Mobile;0%;45;Male;Non Depositor;14021.0642
8187;ESTADOS UNIDOS;804;0;0;0;2;125.42;Fruit Cocktail;Mobile;0%;46;Male;Non Depositor;14021.0642
8188;CANNADA;804;0;0;0;2;92.74;Golden Lantern;Mobile;0%;35;Male;Non Depositor;14021.0642
8189;CANADA;804;0;0;0;2;108.27;Super Golden Dragon Inferno;Mobile;0%;75;Male;Non Depositor;14021.0642
8190;EEUU;804;0;0;0;2;90.5;Catpurry;Mobile;0%;45;Male;Non Depositor;14021.0642
8191;CL;804;0;0;0;2;87.35;Fruit Cocktail;Mobile;0%;54;Male;Non Depositor;14021.0642
8192;PER�;804;0;0;0;2;113.68;Fireforgev96;Mobile;0%;20;Male;Non Depositor;14021.0642
8193;PERU;804;0;0;0;2;117.02;Gold Hit: Dragon Bonanza� Fb;Mobile;0%;29;Male;Non Depositor;14021.0642
8194;VENEZUELA;804;0;0;0;2;109.86;Fire Rooster;Mobile;0%;37;Male;Non Depositor;14021.0642
8195;CHILE;804;0;0;0;2;91.91;Book Of Tut;Desktop;0%;38;Male;Non Depositor;14021.0642
8196;COSTARICA;804;0;0;0;2;122.65;Hit Bar: Gold� Powerplay Jackpot A1;Mobile;0%;36;Male;Non Depositor;14021.0642
8197;ESTADOS UNIDOS;804;0;0;0;2;95.84;Goddess Of Egypt�;Mobile;0%;52;Male;Non Depositor;14021.0642
8198;CANNADA;804;0;0;0;2;106.06;Super 7 Blackjack;Mobile;0%;40;Male;Non Depositor;14021.0642
8199;COSTARICA;804;0;0;0;3;137.06;Big Bass Floats My Boat;Mobile;0%;36;Male;Non Depositor;14021.0642
8200;ESTADOS UNIDOS;803;0;0;0;2;128.06;Luckylemons;Mobile;0%;38;Male;Non Depositor;14021.0642
8201;CANADA;803;0;0;0;2;122.24;Keks;Mobile;0%;58;Male;Non Depositor;14021.0642
8202;PERU;803;0;0;0;2;106.35;Diamond Link�: Mighty Sevens Win Ways�;Mobile;0%;25;Male;Non Depositor;14021.0642
8203;ELSALVADOR;803;0;0;0;2;117.65;Book Of Champions - European Glory;Mobile;0%;28;Male;Non Depositor;14021.0642
8204;MEXICO;803;0;0;0;2;99.07;Christmas Big Bass Bonanza;Mobile;0%;65;Male;Non Depositor;14021.0642
8205;CANNADA;803;0;0;0;3;98.32;Rock Climber;Mobile;0%;35;Male;Non Depositor;14021.0642
8206;COSTARICA;803;0;0;0;3;148.57;Cyclops Smash;Mobile;0%;18;Male;Non Depositor;14021.0642
8207;MEXICO;803;0;0;0;3;124.58;Magnum Opus;Mobile;0%;28;Male;Non Depositor;14021.0642
8208;PERU;803;0;0;0;2;100.93;Agentjaneblondereturns;Mobile;0%;30;Male;Non Depositor;14021.0642
8209;CANADA;803;0;0;0;2;86.6;Joker's Jewels;Mobile;0%;33;Male;Non Depositor;35715.2935
8210;EEUU;803;0;0;0;1;51.06;Sweet Bonanza 1000;Mobile;0%;31;Male;Non Depositor;35715.2935
8211;CL;803;0;0;0;1;71.2;Fruit Cocktail;Mobile;0%;32;Male;Non Depositor;35715.2935
8212;PERU;803;0;0;0;2;78.25;Buffalo King Megaways;Mobile;0%;29;Male;Non Depositor;35715.2935
8213;ELSALVADOR;803;0;0;0;2;126.21;Fruit Cocktail;Mobile;0%;27;Male;Non Depositor;35715.2935
8214;EEUU;803;0;0;0;1;74.26;Fruit Cocktail;Mobile;0%;50;Male;Non Depositor;35715.2935
8215;CL;803;0;0;0;1;58.25;Speed Roulette;Mobile;0%;47;Male;Non Depositor;35715.2935
8216;MEXICO;803;0;0;0;1;73.17;Sizzling Hot� Deluxe;Mobile;0%;30;Male;Non Depositor;35715.2935
8217;CANNADA;802;0;0;0;2;124;Risingrewardsv92;Mobile;0%;35;Male;Non Depositor;35715.2935
8218;COSTARICA;802;0;0;0;2;111.53;Joker's Jewels;Mobile;0%;61;Male;Non Depositor;35715.2935
8219;MEXICO;802;0;0;0;2;109.76;Just Jewels� Deluxe;Mobile;0%;23;Male;Non Depositor;35715.2935
8220;PERU;802;0;0;0;3;140.4;Lucky Cloverland Dice;Mobile;0%;71;Male;Non Depositor;35715.2935
8221;CHILE;802;0;0;0;2;98.99;John Hunter And The Tomb Of The Scarab Queen;Mobile;0%;44;Male;Non Depositor;35715.2935
8222;MEXICO;802;0;0;0;2;87.72;Classic Poker Hold�em Cash Game;Mobile;0%;45;Male;Non Depositor;35715.2935
8223;COLOMBIA;802;0;0;0;2;88.41;Age Of The Gods - Maze Keeper Low;Mobile;0%;60;Male;Non Depositor;35715.2935
8224;COSTARICA;802;0;0;0;2;112.73;Fire 88;Mobile;0%;36;Male;Non Depositor;35715.2935
8225;ELSALVADOR;802;0;0;0;2;83.5;Sizzling Hot� Deluxe;Mobile;0%;54;Male;Non Depositor;35715.2935
8226;ESTADOS UNIDOS;802;0;0;0;2;95.05;Black Bull;Mobile;0%;26;Male;Non Depositor;35715.2935
8227;CANNADA;802;0;0;0;3;135.86;88 Frenzy;Mobile;0%;79;Male;Non Depositor;35715.2935
8228;CANADA;802;0;0;0;2;93.08;Santa's Great Gifts;Mobile;0%;29;Male;Non Depositor;35715.2935
8229;EEUU;802;0;0;0;2;110.31;Dragondance;Desktop;0%;22;Male;Non Depositor;35715.2935
8230;CL;802;0;0;0;2;137.09;Fruit Cocktail;Mobile;0%;37;Male;Non Depositor;35715.2935
8231;PER�;802;0;0;0;2;119.42;Dragondance;Mobile;0%;24;Male;Non Depositor;35715.2935
8232;PERU;802;0;0;0;2;103.91;Fire 4!: Cash Collect Quattro�;Mobile;0%;72;Male;Non Depositor;35715.2935
8233;VENEZUELA;802;0;0;0;3;101.3;Isis;Mobile;0%;45;Male;Non Depositor;35715.2935
8234;CHILE;801;0;0;0;3;144.18;Gold Party;Mobile;0%;44;Male;Non Depositor;35715.2935
8235;COSTARICA;801;0;0;0;2;105.02;Pimped;Mobile;0%;41;Male;Non Depositor;35715.2935
8236;ESTADOS UNIDOS;801;0;0;0;2;111.54;Sizzling Hot� Deluxe;Mobile;0%;31;Male;Non Depositor;35715.2935
8237;CANNADA;801;0;0;0;2;87.88;Shinyfruityseven10linesholdandspin;Mobile;0%;26;Male;Non Depositor;35715.2935
8238;COSTARICA;801;0;0;0;2;109.21;Gallogoldmegaways;Mobile;0%;48;Male;Non Depositor;35715.2935
8239;ESTADOS UNIDOS;801;0;0;0;2;103.62;Twin Spinner Sizzling Hot� Deluxe;Mobile;0%;23;Male;Non Depositor;35715.2935
8240;CANADA;801;0;0;0;3;97.96;Oinkcountrylove;Mobile;0%;32;Male;Non Depositor;35715.2935
8241;PERU;801;0;0;0;2;194.66;Goldblitzultimate;Mobile;0%;21;Male;Non Depositor;35715.2935
8242;ELSALVADOR;801;0;0;0;2;138.26;Buffalo King;Mobile;0%;30;Male;Non Depositor;35715.2935
8243;MEXICO;801;0;0;0;2;116.61;Wolf Gold Power Jackpot;Mobile;0%;35;Male;Non Depositor;35715.2935
8244;CANNADA;801;0;0;0;2;115.87;Crazymonkeybananakingdomv95;Mobile;0%;21;Male;Non Depositor;35715.2935
8245;COSTARICA;800;0;0;0;2;112.65;Classic Razz Poker Hold�em Cash Game;Mobile;0%;64;Male;Non Depositor;35715.2935
8246;MEXICO;800;0;0;0;2;92.01;Calaveras Explosivas;Mobile;0%;76;Male;Non Depositor;35715.2935
8247;PERU;800;0;0;0;2;105.95;Super Golden Dragon Inferno;Mobile;0%;37;Male;Non Depositor;35715.2935
8248;CANADA;800;0;0;0;2;176.43;Super Golden Dragon Inferno;Mobile;0%;27;Male;Non Depositor;35715.2935
8249;EEUU;799;0;0;0;2;131.57;Super Golden Dragon Inferno;Mobile;0%;35;Male;Non Depositor;35715.2935
8250;CL;799;0;0;0;2;113.92;Ultimate Golden Dragon Inferno - Hold & Win;Mobile;0%;22;Male;Non Depositor;35715.2935
8251;PERU;799;0;0;0;2;162.85;Brick House Bonanza;Mobile;0%;29;Male;Non Depositor;35715.2935
8252;ELSALVADOR;799;0;0;0;2;136.78;Gems Of Giza�;Mobile;0%;58;Male;Non Depositor;35715.2935
8253;EEUU;799;0;0;0;2;108.64;Super Golden Dragon Inferno;Mobile;0%;32;Male;Non Depositor;35715.2935
8254;CL;799;0;0;0;3;105.67;Forging Wilds;Mobile;0%;21;Male;Non Depositor;35715.2935
8255;MEXICO;799;0;0;0;2;161.75;Fruit Cocktail;Mobile;0%;25;Male;Non Depositor;35715.2935
8256;CANNADA;799;0;0;0;2;112.81;Congo Cash;Mobile;0%;27;Male;Non Depositor;35715.2935
8257;COSTARICA;798;0;0;0;2;97.74;Perfectgems;Mobile;0%;48;Male;Non Depositor;35715.2935
8258;MEXICO;798;0;0;0;2;81.77;Carnavaldrums;Mobile;0%;34;Male;Non Depositor;35715.2935
8259;PERU;798;0;0;0;2;115.86;Santa's Village;Mobile;0%;46;Male;Non Depositor;35715.2935
8260;CHILE;798;0;0;0;2;101.93;Fruit Cocktail;Mobile;0%;53;Male;Non Depositor;35715.2935
8261;MEXICO;798;0;0;0;2;85.21;Quest To The West;Mobile;0%;19;Male;Non Depositor;35715.2935
8262;COLOMBIA;798;0;0;0;2;186.44;Joker's Jewels Cash;Mobile;0%;30;Male;Non Depositor;35715.2935
8263;COSTARICA;798;0;0;0;2;135.86;Gold Hit: Dragon Bonanza� Fb;Desktop;0%;32;Male;Non Depositor;35715.2935
8264;ELSALVADOR;798;0;0;0;2;121.36;Joker's Jewels;Mobile;0%;37;Male;Non Depositor;35715.2935
8265;ESTADOS UNIDOS;798;0;0;0;2;97.37;Fruit Cocktail;Mobile;0%;23;Male;Non Depositor;35715.2935
8266;CANNADA;798;0;0;0;2;115.29;Ancientfortuneszeus;Mobile;0%;34;Male;Non Depositor;35715.2935
8267;CANADA;798;0;0;0;2;95;Rise Of Pyramids;Mobile;0%;19;Male;Non Depositor;35715.2935
8268;EEUU;798;0;0;0;2;157.72;Mystery Of Eldorado;Mobile;0%;33;Male;Non Depositor;35715.2935
8269;CL;798;0;0;0;2;178.42;Chilli Heat;Mobile;0%;22;Male;Non Depositor;35715.2935
8270;PER�;798;0;0;0;2;121.46;Fruit Cocktail;Mobile;0%;26;Male;Non Depositor;35715.2935
8271;PERU;798;0;0;0;2;107.24;Gates Of Olympus Super Scatter;Mobile;0%;69;Male;Non Depositor;35715.2935
8272;VENEZUELA;798;0;0;0;2;87.4;Super Golden Dragon Inferno;Mobile;0%;28;Male;Non Depositor;35715.2935
8273;CHILE;797;0;0;0;2;106.62;Fire Portals;Mobile;0%;27;Male;Non Depositor;35715.2935
8274;COSTARICA;797;0;0;0;2;99.92;Classic Razz Poker Hold�em Cash Game;Mobile;0%;44;Male;Non Depositor;35715.2935
8275;ESTADOS UNIDOS;797;0;0;0;2;150.09;Super Golden Dragon Inferno;Mobile;0%;35;Male;Non Depositor;35715.2935
8276;CANNADA;797;0;0;0;3;137.87;3cherryfrenzy;Mobile;0%;31;Male;Non Depositor;35715.2935
8277;COSTARICA;797;0;0;0;2;115.25;Chests Of Cai Shen;Mobile;0%;45;Male;Non Depositor;35715.2935
8278;ESTADOS UNIDOS;797;0;0;0;2;106.79;Mysterious Egypt;Mobile;0%;27;Male;Non Depositor;35715.2935
8279;CANADA;796;0;0;0;2;83.84;Fortune Roulette;Mobile;0%;47;Male;Non Depositor;35715.2935
8280;PERU;796;0;0;0;2;93.91;Fruit Cocktail;Mobile;0%;73;Male;Non Depositor;35715.2935
8281;ELSALVADOR;796;0;0;0;2;93.55;Super Golden Dragon Inferno;Mobile;0%;42;Male;Non Depositor;35715.2935
8282;MEXICO;796;0;0;0;3;65.03;Blitz Super Wheel;Mobile;0%;25;Male;Non Depositor;35715.2935
8283;CANNADA;796;0;0;0;3;69.69;Wild Wild Joker;Mobile;0%;38;Male;Non Depositor;35715.2935
8284;COSTARICA;796;0;0;0;2;77.19;Pho Sho;Mobile;0%;32;Male;Non Depositor;35715.2935
8285;MEXICO;796;0;0;0;2;102.83;Joker's Jewels;Mobile;0%;64;Male;Non Depositor;35715.2935
8286;PERU;796;0;0;0;2;84.77;5 Lions Dance;Mobile;0%;46;Male;Non Depositor;35715.2935
8287;CANADA;796;0;0;0;2;102.25;Super Golden Dragon Inferno;Mobile;0%;45;Male;Non Depositor;35715.2935
8288;EEUU;795;0;0;0;2;83.48;Super Golden Dragon Inferno;Mobile;0%;31;Male;Non Depositor;35715.2935
8289;CL;795;0;0;0;2;73.42;3luckyhippos;Mobile;0%;49;Male;Non Depositor;35715.2935
8290;PERU;795;0;0;0;2;79.68;Stampede Gold;Mobile;0%;52;Male;Non Depositor;35715.2935
8291;ELSALVADOR;794;0;0;0;2;81.24;Super Golden Dragon Inferno;Mobile;0%;20;Male;Non Depositor;35715.2935
8292;EEUU;794;0;0;0;2;90.25;Fruit Cocktail;Mobile;0%;41;Male;Non Depositor;35715.2935
8293;CL;794;0;0;0;2;76.01;Christmas Big Bass Bonanza;Mobile;0%;57;Male;Non Depositor;35715.2935
8294;MEXICO;794;0;0;0;2;84.96;Fruit Cocktail;Mobile;0%;32;Male;Non Depositor;35715.2935
8295;CANNADA;794;0;0;0;2;78.12;3luckyhippos;Mobile;0%;28;Male;Non Depositor;35715.2935
8296;COSTARICA;794;0;0;0;2;77.52;Fruit Cocktail;Mobile;0%;22;Male;Non Depositor;35715.2935
8297;MEXICO;794;0;0;0;2;72.09;Gates Of Olympus Xmas 1000;Desktop;0%;62;Male;Non Depositor;35715.2935
8298;PERU;794;0;0;0;2;77.23;Chests Of Cai Shen;Mobile;0%;47;Male;Non Depositor;35715.2935
8299;CHILE;794;0;0;0;2;105.52;Madame Destiny Megaways;Mobile;0%;45;Male;Non Depositor;35715.2935
8300;MEXICO;794;0;0;0;2;98.19;Keks;Mobile;0%;48;Male;Non Depositor;35715.2935
8301;COLOMBIA;794;0;0;0;2;105.62;Chests Of Cai Shen;Mobile;0%;35;Male;Non Depositor;35715.2935
8302;COSTARICA;794;0;0;0;2;93.03;Premium Blackjack;Mobile;0%;48;Male;Non Depositor;35715.2935
8303;ELSALVADOR;794;0;0;0;2;85.71;Garage;Mobile;0%;48;Male;Non Depositor;35715.2935
8304;ESTADOS UNIDOS;794;0;0;0;3;88.86;Take The Bank;Mobile;0%;18;Male;Non Depositor;35715.2935
8305;CANNADA;794;0;0;0;2;96.22;Tycoons: Billionaire Bucks - Hold & Win;Mobile;0%;52;Male;Non Depositor;35715.2935
8306;CANADA;794;0;0;0;2;97.95;Big Bass Bonanza 3 Reeler;Mobile;0%;56;Male;Non Depositor;35715.2935
8307;EEUU;794;0;0;0;2;100.24;Book Of Fallen;Mobile;0%;19;Male;Non Depositor;35715.2935
8308;CL;794;0;0;0;2;117.2;Caishen's Cash;Mobile;0%;33;Male;Non Depositor;35715.2935
8309;PER�;794;0;0;0;2;89.14;3luckygators;Mobile;0%;35;Male;Non Depositor;35715.2935
8310;PERU;794;0;0;0;2;68.94;Live - Auto Mega Roulette;Mobile;0%;52;Male;Non Depositor;35715.2935
8311;VENEZUELA;794;0;0;0;2;116.03;Fruit Cocktail;Mobile;0%;28;Male;Non Depositor;35715.2935
8312;CHILE;794;0;0;0;2;101.38;Fruit Cocktail;Mobile;0%;42;Male;Non Depositor;35715.2935
8313;COSTARICA;1208;0;0;0;2;99.64;Brick House Bonanza;Mobile;0%;32;Male;Non Depositor;35715.2935
8314;ESTADOS UNIDOS;1205;0;0;0;2;93.34;Minaexplosivagoldblitzv94;Mobile;0%;34;Male;Non Depositor;35715.2935
8315;CANNADA;166;0;0;0;2;110.72;Hit Bar;Mobile;0%;33;Male;Non Depositor;35715.2935
8316;COSTARICA;837;0;0;0;2;78.06;Fruit Cocktail;Mobile;0%;44;Male;Non Depositor;35715.2935
8317;ESTADOS UNIDOS;700;0;0;0;2;92.44;Stampede Gold;Mobile;0%;22;Male;Non Depositor;35715.2935
8318;CANADA;562;0;0;0;3;129.73;Super Golden Dragon Inferno;Mobile;0%;44;Male;Non Depositor;35715.2935
8319;PERU;1908;0;0;0;2;165.93;John Hunter And The Tomb Of The Scarab Queen;Mobile;0%;32;Male;Non Depositor;35715.2935
8320;ELSALVADOR;238;0;0;0;2;151.72;Fruit Cocktail 2;Mobile;0%;59;Male;Non Depositor;35715.2935
8321;MEXICO;233;0;0;0;2;107.46;Fruit Cocktail;Mobile;0%;70;Male;Non Depositor;35715.2935
8322;CANNADA;220;0;0;0;2;121.31;Hellvis Wild;Mobile;0%;45;Male;Non Depositor;35715.2935
8323;COSTARICA;204;0;0;0;2;98.3;Teen Patti 3 Card;Mobile;0%;18;Male;Non Depositor;35715.2935
8324;MEXICO;163;0;0;0;2;126.42;Treasuretilesscarab;Mobile;0%;34;Male;Non Depositor;35715.2935
8325;PERU;155;0;0;0;3;113.64;Twofoldthegoldv92;Mobile;0%;29;Male;Non Depositor;35715.2935
8326;CANADA;129;0;0;0;2;95.05;Starsbonanza;Mobile;0%;47;Male;Non Depositor;35715.2935
8327;EEUU;74;0;0;0;2;118.24;333fatfrogs;Mobile;0%;21;Male;Non Depositor;35715.2935
8328;CL;43;0;0;0;2;106.1;Dim Sum Prize;Mobile;0%;58;Male;Non Depositor;35715.2935
8329;PERU;31;0;0;0;2;119.18;Super Golden Dragon Inferno;Mobile;0%;30;Male;Non Depositor;35715.2935
8330;ELSALVADOR;24;0;0;0;2;105.67;Hot To Burn;Mobile;0%;28;Male;Non Depositor;35715.2935
8331;EEUU;21;0;0;0;2;95.35;3luckyhippos;Desktop;0%;41;Male;Non Depositor;35715.2935
8332;CL;21;0;0;0;2;88.97;Fruit Cocktail;Mobile;0%;28;Male;Non Depositor;35715.2935
8333;MEXICO;19;0;0;0;2;91.8;Release The Kraken Megaways;Mobile;0%;52;Male;Non Depositor;35715.2935
8334;CANNADA;17;0;0;0;2;106.76;Super Golden Dragon Inferno;Mobile;0%;36;Male;Non Depositor;35715.2935
8335;COSTARICA;16;0;0;0;2;89.89;Big Bass Vegas Double Down Deluxe;Mobile;0%;20;Male;Non Depositor;35715.2935
8336;MEXICO;11;0;0;0;2;111.62;Joker's Jewels;Mobile;0%;21;Male;Non Depositor;35715.2935
8337;PERU;7;0;0;0;2;106.07;Book Of Riches;Mobile;0%;27;Male;Non Depositor;35715.2935
8338;CHILE;5;0;0;0;2;102.48;Sugarcrazerisingrewards;Mobile;0%;18;Male;Non Depositor;35715.2935
8339;MEXICO;3;0;0;0;2;94.66;Diamondinferno;Mobile;0%;27;Male;Non Depositor;35715.2935
8340;COLOMBIA;636;0;0;0;2;95.76;Wolf Gold;Mobile;0%;24;Male;Non Depositor;35715.2935
8341;COSTARICA;384;0;0;0;2;111.33;Wildcatch;Mobile;0%;23;Male;Non Depositor;35715.2935
8342;ELSALVADOR;207;0;0;0;2;98.14;Live - Spaceman;Mobile;0%;31;Male;Non Depositor;35715.2935
8343;ESTADOS UNIDOS;509;0;0;0;2;127.42;Fishinpotsofgold;Mobile;0%;31;Male;Non Depositor;35715.2935
8344;CANNADA;180;0;0;0;2;117.58;The Wild Gang;Mobile;0%;43;Male;Non Depositor;35715.2935
8345;CANADA;118;0;0;0;3;90.75;Might Of Freya Megaways;Mobile;0%;50;Male;Non Depositor;35715.2935
8346;EEUU;2407;0;0;0;3;99.48;Fishinchristmaspotsofgold;Mobile;0%;18;Male;Non Depositor;35715.2935
8347;CL;226;0;0;0;3;95.85;Super Golden Dragon Inferno;Mobile;0%;22;Male;Non Depositor;35715.2935
8348;PER�;2434;0;0;0;2;107.06;Sweet Bonanza 1000;Mobile;0%;26;Male;Non Depositor;35715.2935
8349;PERU;808;0;0;0;2;96.74;Super Golden Dragon Inferno;Mobile;0%;26;Male;Non Depositor;35715.2935
8350;VENEZUELA;674;0;0;0;2;120.96;Super Golden Dragon Inferno;Mobile;0%;28;Male;Non Depositor;35715.2935
8351;CHILE;626;0;0;0;2;102.05;Super Golden Dragon Inferno;Mobile;0%;46;Male;Non Depositor;35715.2935
8352;COSTARICA;549;249700;0;0;3;145.8;Super Golden Dragon Inferno;Mobile;0%;26;Male;Churn;24873.7642
8353;ESTADOS UNIDOS;516;81000;0;0;3;123.48;Hellvis Wild;Mobile;0%;36;Male;Churn;24873.7642
8354;CANNADA;497;209000;0;0;2;105.44;Pompeii Megareels Megaways;Mobile;0%;35;Male;Churn;24873.7642
8355;COSTARICA;494;200000;0;0;2;116.57;Gates Of Olympus 1000;Mobile;0%;51;Male;Churn;24873.7642
8356;ESTADOS UNIDOS;482;155000;0;0;2;95.41;Release The Kraken Megaways;Mobile;0%;31;Male;Churn;24873.7642
8357;CANADA;448;150000;0;0;2;121.51;Big Bass Return To The Races;Mobile;0%;42;Male;Churn;24873.7642
8358;PERU;414;80000;0;0;2;96.3;Riseofolympus;Mobile;0%;40;Male;Churn;24873.7642
8359;ELSALVADOR;406;80000;0;0;2;75.52;Wushu Punch;Mobile;0%;50;Male;Churn;24873.7642
8360;MEXICO;397;10000;0;0;3;83.79;Hot To Burn;Mobile;0%;61;Male;Churn;28689.2733
8361;CANNADA;393;2000;0;0;2;91.5;3stellarbonanza;Mobile;0%;42;Male;Churn;28689.2733
8362;COSTARICA;391;1500;0;0;2;115;Fruit Cocktail;Mobile;0%;44;Male;Churn;28689.2733
8363;MEXICO;386;9500;0;0;2;112.65;Gold Trio: Sinbad's Riches�;Mobile;0%;23;Male;Churn;28689.2733
8364;PERU;357;3000;0;0;2;115.06;Floating Dragon Year Of The Snake;Mobile;0%;41;Male;Churn;28689.2733
8365;CANADA;347;5000;0;0;2;101.16;Sweet Bonanza Xmas;Desktop;0%;31;Male;Churn;28689.2733
8366;EEUU;346;13000;0;0;3;139.86;Crashx Football Edition;Mobile;0%;45;Male;Churn;28689.2733
8367;CL;331;2500;0;0;3;111.07;Scalesofdead;Mobile;0%;36;Male;Churn;28689.2733
8368;PERU;314;1000;0;0;3;97.06;Money Stacks Megaways;Mobile;0%;18;Male;Churn;28689.2733
8369;ELSALVADOR;305;27800;0;0;2;116.54;Barnyard Megahays Megaways;Mobile;0%;23;Male;Churn;28689.2733
8370;EEUU;296;9708;0;0;2;115.68;Wolf Gold 1 Million;Mobile;0%;27;Male;Churn;28689.2733
8371;CL;295;2900;0;0;2;106.41;Ancientfortunesposeidonmegaways92;Mobile;0%;51;Male;Churn;28689.2733
8372;MEXICO;295;3000;0;0;2;102.11;Hot To Burn Multiplier;Mobile;0%;28;Male;Churn;28689.2733
8373;CANNADA;281;40000;0;0;3;129.91;Cleo Team;Mobile;0%;31;Male;Churn;28689.2733
8374;COSTARICA;267;10000;0;0;3;108.53;Fruit Cocktail;Mobile;0%;35;Male;Churn;28689.2733
8375;MEXICO;237;2000;0;0;3;86.63;Thor's Vengeance;Mobile;0%;26;Male;Churn;28689.2733
8376;PERU;234;65000;0;0;3;111.03;Monster Superlanche;Mobile;0%;44;Male;Churn;28689.2733
8377;CHILE;231;65000;0;0;2;104.59;Gates Of Olympus 1000;Mobile;0%;44;Male;Churn;28689.2733
8378;MEXICO;231;30000;0;0;2;132.43;Fruit Cocktail;Mobile;0%;41;Male;Churn;28689.2733
8379;COLOMBIA;229;20000;0;0;2;107.62;The Dog House - Royal Hunt;Mobile;0%;39;Male;Churn;28689.2733
8380;COSTARICA;229;4000;0;0;3;137.63;Lucky's Wild Pub;Mobile;0%;33;Male;Churn;28689.2733
8381;ELSALVADOR;229;10000;0;0;3;123.93;Tiny Toads;Mobile;0%;28;Male;Churn;28689.2733
8382;ESTADOS UNIDOS;229;10000;0;0;2;102.39;Wisdom Of Athena 1000;Mobile;0%;27;Male;Churn;28689.2733
8383;CANNADA;227;70000;0;0;2;105.38;Candy Blitz;Mobile;0%;38;Male;Churn;28689.2733
8384;CANADA;227;40000;0;0;2;91.08;The Dog House - Royal Hunt;Mobile;0%;38;Male;Churn;28689.2733
8385;EEUU;226;2000;0;0;2;105.87;Chilli Heat Megaways;Mobile;0%;36;Male;Churn;28689.2733
8386;CL;226;60000;0;0;2;90.71;Moonprincess100;Mobile;0%;52;Male;Churn;28689.2733
8387;PER�;218;30000;0;0;3;124.1;Forge Of Olympus;Mobile;0%;39;Male;Churn;28689.2733
8388;PERU;218;65000;0;0;3;124.45;Hot To Burn;Mobile;0%;75;Male;Churn;28689.2733
